"","V1"
"408",0.123505976095618
"409",0.0318725099601594
"410",0.545816733067729
"411",0.51394422310757
"412",0.693227091633466
"413",0.621513944223108
"414",0.00796812749003984
"415",0.884462151394422
"416",0.601593625498008
"417",0.701195219123506
"418",0.772908366533865
"419",0.557768924302789
"420",0.0836653386454183
"421",0.613545816733068
"422",0.0677290836653386
"423",0.800796812749004
"424",0.119521912350598
"425",0.119521912350598
"426",0.52191235059761
"427",0.808764940239044
"428",0.820717131474104
"429",0.49003984063745
"430",0.458167330677291
"431",0.195219123505976
"432",0.0597609561752988
"433",0.147410358565737
"434",0.0159362549800797
"435",0.745019920318725
"436",0.968127490039841
"437",0.119521912350598
"438",0.597609561752988
"439",0.808764940239044
"440",0.804780876494024
"441",0.0557768924302789
"442",0.330677290836653
"443",0.864541832669323
"444",0.745019920318725
"445",0.50996015936255
"446",0.175298804780877
"447",0.0637450199203187
"448",0.310756972111554
"449",0.944223107569721
"450",0.549800796812749
"451",0.705179282868526
"452",0.677290836653386
"453",0.872509960159363
"454",0.960159362549801
"455",0.123505976095618
"456",0.792828685258964
"457",0.314741035856574
"458",0.669322709163347
"459",0.593625498007968
"460",0.382470119521912
"461",0.800796812749004
"462",0.167330677290837
"463",0.936254980079681
"464",0.9800796812749
"465",0.286852589641434
"466",0.876494023904382
"467",0.780876494023904
"468",0.613545816733068
"469",0.705179282868526
"470",0.0916334661354582
"471",0.529880478087649
"472",0.804780876494024
"473",0.342629482071713
"474",0.282868525896414
"475",0.298804780876494
"476",0.211155378486056
"477",0.549800796812749
"478",0.187250996015936
"479",0.262948207171315
"480",0.908366533864542
"481",0.784860557768924
"482",0.474103585657371
"483",0.808764940239044
"484",0.844621513944223
"485",0.0876494023904383
"486",0.97609561752988
"487",0.916334661354582
"488",0.645418326693227
"489",0.633466135458167
"490",0.0159362549800797
"491",0.278884462151394
"492",0.0557768924302789
"493",0.115537848605578
"494",0.892430278884462
"495",0.565737051792829
"496",0.239043824701195
"497",0.888446215139442
"498",0.573705179282869
"499",0.294820717131474
"500",0.529880478087649
"501",0.418326693227092
"502",0.597609561752988
"503",0.183266932270916
"504",0.920318725099602
"505",0.681274900398406
"506",0.0637450199203187
"507",0.713147410358566
"508",0.832669322709163
"509",0.780876494023904
"510",0.625498007968127
"511",0.896414342629482
"512",0.609561752988048
"513",0.163346613545817
"514",0.270916334661355
"515",0.454183266932271
"516",0.155378486055777
"517",0.952191235059761
"518",0.438247011952191
"519",0.812749003984064
"520",0.800796812749004
"521",0.98804780876494
"522",0.756972111553785
"523",0.231075697211155
"524",0.737051792828685
"525",0.52191235059761
"526",0.657370517928287
"527",0.0318725099601594
"528",0.302788844621514
"529",0.800796812749004
"530",0.374501992031873
"531",0.139442231075697
"532",0.48605577689243
"533",0.0836653386454183
"534",0.52191235059761
"535",0.621513944223108
"536",0.908366533864542
"537",0.932270916334661
"538",0.0916334661354582
"539",0.848605577689243
"540",0.796812749003984
"541",0.689243027888446
"542",0.665338645418327
"543",0.394422310756972
"544",0.752988047808765
"545",0.243027888446215
"546",0.673306772908366
"547",0.549800796812749
"548",0.286852589641434
"549",0.155378486055777
"550",0.780876494023904
"551",0.533864541832669
"552",0.936254980079681
"553",0.848605577689243
"554",0.900398406374502
"555",0.0239043824701195
"556",0.195219123505976
"557",0.649402390438247
"558",0.51394422310757
"559",0.665338645418327
"560",0.525896414342629
"561",0.577689243027888
"562",0.00796812749003984
"563",0.860557768924303
"564",0.920318725099602
"565",0.50199203187251
"566",0.247011952191235
"567",0.768924302788845
"568",0.856573705179283
"569",0.533864541832669
"570",0.637450199203187
"571",0.119521912350598
"572",0.51792828685259
"573",0.302788844621514
"574",0.0358565737051793
"575",0.836653386454183
"576",0.0278884462151394
"577",0.617529880478088
"578",0.537848605577689
"579",0.860557768924303
"580",0.282868525896414
"581",1
"582",0.286852589641434
"583",0.756972111553785
"584",0.0956175298804781
"585",0.49800796812749
"586",0.151394422310757
"587",0.247011952191235
"588",0.721115537848606
"589",0.844621513944223
"590",0.00796812749003984
"591",0.9800796812749
"592",0.386454183266932
"593",0.49402390438247
"594",0.944223107569721
"595",1
"596",0.406374501992032
"597",0.442231075697211
"598",0.179282868525896
"599",0.97609561752988
"600",0.613545816733068
"601",0.386454183266932
"602",0.00796812749003984
"603",0.0756972111553785
"604",0.390438247011952
"605",0.139442231075697
"606",0.322709163346614
"607",0.410358565737052
"608",0.609561752988048
"609",0.50199203187251
"610",0.51394422310757
"611",0.111553784860558
"612",0.645418326693227
"613",0.832669322709163
"614",0.163346613545817
"615",0.458167330677291
"616",0.00398406374501992
"617",0.051792828685259
"618",0.681274900398406
"619",0.561752988047809
"620",0.294820717131474
"621",0.97609561752988
"622",0.657370517928287
"623",0.107569721115538
"624",0.896414342629482
"625",0.354581673306773
"626",0.350597609561753
"627",0.0717131474103586
"628",0.804780876494024
"629",0.294820717131474
"630",0.804780876494024
"631",0.51792828685259
"632",0.354581673306773
"633",0.426294820717131
"634",0.290836653386454
"635",0.569721115537849
"636",0.725099601593626
"637",0.175298804780877
"638",0.0796812749003984
"639",0.386454183266932
"640",0.187250996015936
"641",1
"642",0.52191235059761
"643",0.446215139442231
"644",0.525896414342629
"645",0.872509960159363
"646",0.868525896414343
"647",0.374501992031873
"648",0.653386454183267
"649",0.171314741035857
"650",0.50199203187251
"651",0.792828685258964
"652",0.896414342629482
"653",0.561752988047809
"654",0.342629482071713
"655",0.800796812749004
"656",0.266932270916335
"657",0.322709163346614
"658",0.912350597609562
"659",0.334661354581673
"660",0.784860557768924
"661",0.051792828685259
"662",0.0199203187250996
"663",0.410358565737052
"664",0.386454183266932
"665",0.434262948207171
"666",0.258964143426295
"667",0.525896414342629
"668",0.669322709163347
"669",0.725099601593626
"670",0.139442231075697
"671",0.641434262948207
"672",0.318725099601594
"673",0.808764940239044
"674",0.215139442231076
"675",0.0677290836653386
"676",0.912350597609562
"677",0.51394422310757
"678",0.48605577689243
"679",0.183266932270916
"680",0.442231075697211
"681",0.50597609561753
"682",0.733067729083665
"683",0.860557768924303
"684",0.565737051792829
"685",0.418326693227092
"686",0.804780876494024
"687",0.274900398406374
"688",0.593625498007968
"689",0.215139442231076
"690",0.286852589641434
"691",0.258964143426295
"692",0.418326693227092
"693",0.115537848605578
"694",0.50597609561753
"695",0.286852589641434
"696",0.844621513944223
"697",0.593625498007968
"698",0.48207171314741
"699",0.151394422310757
"700",0.557768924302789
"701",0.430278884462151
"702",0.788844621513944
"703",0.127490039840637
"704",0.402390438247012
"705",0.681274900398406
"706",0.135458167330677
"707",0.282868525896414
"708",0.693227091633466
"709",0.187250996015936
"710",0.458167330677291
"711",0.326693227091633
"712",0.549800796812749
"713",0.964143426294821
"714",0.752988047808765
"715",0.366533864541833
"716",0.525896414342629
"717",0.406374501992032
"718",0.0956175298804781
"719",0.884462151394422
"720",0.48605577689243
"721",0.916334661354582
"722",0.968127490039841
"723",0.247011952191235
"724",0.968127490039841
"725",0.772908366533865
"726",0.52191235059761
"727",0.956175298804781
"728",0.115537848605578
"729",0.430278884462151
"730",0.928286852589641
"731",0.410358565737052
"732",0.717131474103586
"733",0.848605577689243
"734",0.290836653386454
"735",0.617529880478088
"736",0.788844621513944
"737",0.374501992031873
"738",0.406374501992032
"739",0.0836653386454183
"740",0.047808764940239
"741",0.669322709163347
"742",0.952191235059761
"743",0.709163346613546
"744",0.430278884462151
"745",0.211155378486056
"746",0.438247011952191
"747",0.127490039840637
"748",0.808764940239044
"749",0.908366533864542
"750",0.960159362549801
"751",0.051792828685259
"752",0.792828685258964
"753",0.430278884462151
"754",0.426294820717131
"755",0.828685258964143
"756",0.752988047808765
"757",0.294820717131474
"758",0.0557768924302789
"759",0.884462151394422
"760",0.713147410358566
"761",0.318725099601594
"762",0.414342629482072
"763",0.454183266932271
"764",0.533864541832669
"765",0.474103585657371
"766",0.589641434262948
"767",0.900398406374502
"768",0.0836653386454183
"769",0.705179282868526
"770",0.306772908366534
"771",0.0557768924302789
"772",0.637450199203187
"773",0.330677290836653
"774",0.338645418326693
"775",0.685258964143426
"776",0.159362549800797
"777",0.51394422310757
"778",0.609561752988048
"779",0.529880478087649
"780",0.107569721115538
"781",0.99601593625498
"782",0.386454183266932
"783",0.573705179282869
"784",0.298804780876494
"785",0.49003984063745
"786",0.0119521912350598
"787",0.354581673306773
"788",0.454183266932271
"789",0.737051792828685
"790",0.0278884462151394
"791",0.219123505976096
"792",0.912350597609562
"793",0.187250996015936
"794",0.912350597609562
"795",0.733067729083665
"796",0.968127490039841
"797",0.900398406374502
"798",0.322709163346614
"799",0.872509960159363
"800",0.50597609561753
"801",0.139442231075697
"802",0.788844621513944
"803",0.235059760956175
"804",0.219123505976096
"805",0.326693227091633
"806",0.577689243027888
"807",0.334661354581673
"808",0.318725099601594
"809",0.474103585657371
"810",0.0836653386454183
"811",0.0956175298804781
"812",0.50597609561753
"813",0.326693227091633
"814",0.0796812749003984
"815",0.0916334661354582
"816",0.50996015936255
"817",0.697211155378486
"818",0.290836653386454
"819",0.745019920318725
"820",0.0557768924302789
"821",0.119521912350598
"822",0.629482071713147
"823",0.183266932270916
"824",0.219123505976096
"825",0.908366533864542
"826",0.00796812749003984
"827",0.159362549800797
"828",0.884462151394422
"829",0.964143426294821
"830",0.0916334661354582
"831",0.0597609561752988
"832",0.880478087649402
"833",0.745019920318725
"834",0.262948207171315
"835",0.270916334661355
"836",0.960159362549801
"837",0.191235059760956
"838",0.756972111553785
"839",0.880478087649402
"840",0.776892430278884
"841",0.557768924302789
"842",0.350597609561753
"843",0.338645418326693
"844",0.0398406374501992
"845",0.239043824701195
"846",0.52191235059761
"847",0.581673306772908
"848",0.968127490039841
"849",0.199203187250996
"850",0.792828685258964
"851",0.223107569721116
"852",0.948207171314741
"853",0.50597609561753
"854",0.920318725099602
"855",0.047808764940239
"856",0.258964143426295
"857",0.239043824701195
"858",0.0677290836653386
"859",0.693227091633466
"860",0.537848605577689
"861",0.868525896414343
"862",0.645418326693227
"863",0.111553784860558
"864",0.756972111553785
"865",0.956175298804781
"866",0.908366533864542
"867",0.896414342629482
"868",0.254980079681275
"869",0.302788844621514
"870",0.446215139442231
"871",0.641434262948207
"872",0.545816733067729
"873",0.597609561752988
"874",0.641434262948207
"875",0.223107569721116
"876",0.370517928286853
"877",0.605577689243028
"878",0.274900398406374
"879",0.278884462151394
"880",0.597609561752988
"881",0.458167330677291
"882",0.131474103585657
"883",0.537848605577689
"884",0.733067729083665
"885",0.314741035856574
"886",0.828685258964143
"887",0.147410358565737
"888",0.836653386454183
"889",0.00398406374501992
"890",0.219123505976096
"891",0.354581673306773
"892",0.872509960159363
"893",0.864541832669323
"894",0.00398406374501992
"895",0.151394422310757
"896",0.928286852589641
"897",0.613545816733068
"898",0.151394422310757
"899",0.298804780876494
"900",0.50199203187251
"901",0.0119521912350598
"902",0.099601593625498
"903",0.0836653386454183
"904",0.888446215139442
"905",0.414342629482072
"906",0.872509960159363
"907",0.653386454183267
"908",0.286852589641434
"909",0.908366533864542
"910",0.653386454183267
"911",0.111553784860558
"912",0.828685258964143
"913",0.227091633466135
"914",0.892430278884462
"915",0.621513944223108
"916",0.147410358565737
"917",0.219123505976096
"918",0.908366533864542
"919",0.334661354581673
"920",0.286852589641434
"921",0.398406374501992
"922",0.219123505976096
"923",0.318725099601594
"924",0.788844621513944
"925",0.374501992031873
"926",0.836653386454183
"927",0.266932270916335
"928",0.147410358565737
"929",0.932270916334661
"930",0.936254980079681
"931",0.187250996015936
"932",0.864541832669323
"933",0.776892430278884
"934",0.48605577689243
"935",0.553784860557769
"936",0.561752988047809
"937",0.657370517928287
"938",0.354581673306773
"939",0.0557768924302789
"940",0.247011952191235
"941",0.0637450199203187
"942",0.569721115537849
"943",0.581673306772908
"944",0.258964143426295
"945",0.103585657370518
"946",0.0916334661354582
"947",0.800796812749004
"948",0.187250996015936
"949",0.207171314741036
"950",0.326693227091633
"951",0.398406374501992
"952",0.641434262948207
"953",0.143426294820717
"954",0.749003984063745
"955",0.884462151394422
"956",0.573705179282869
"957",0.183266932270916
"958",0.625498007968127
"959",0.49003984063745
"960",0.952191235059761
"961",0.0318725099601594
"962",0.143426294820717
"963",0.306772908366534
"964",0.924302788844621
"965",0.705179282868526
"966",0.840637450199203
"967",0.784860557768924
"968",0.697211155378486
"969",0.450199203187251
"970",0.585657370517928
"971",0.836653386454183
"972",0.625498007968127
"973",0.717131474103586
"974",0.298804780876494
"975",0.354581673306773
"976",0.697211155378486
"977",0.458167330677291
"978",0.649402390438247
"979",0.756972111553785
"980",0.00398406374501992
"981",0.338645418326693
"982",0.262948207171315
"983",0.577689243027888
"984",0.051792828685259
"985",0.127490039840637
"986",0.824701195219124
"987",0.852589641434263
"988",0.900398406374502
"989",0.625498007968127
"990",0.764940239043825
"991",0.585657370517928
"992",0.864541832669323
"993",0.314741035856574
"994",0.621513944223108
"995",0.932270916334661
"996",0.147410358565737
"997",0.402390438247012
"998",0.127490039840637
"999",0.812749003984064
"1000",0.820717131474104
"1001",0.103585657370518
"1002",0.98406374501992
"1003",0.557768924302789
"1004",0.613545816733068
"1005",0.956175298804781
"1006",0.940239043824701
"1007",0.649402390438247
"1008",0.641434262948207
"1009",0.171314741035857
"1010",0.386454183266932
"1011",0.0677290836653386
"1012",0.737051792828685
"1013",0.808764940239044
"1014",0.450199203187251
"1015",0.107569721115538
"1016",0.613545816733068
"1017",0.960159362549801
"1018",0.0159362549800797
"1019",0.167330677290837
"1020",0.0956175298804781
"1021",0.545816733067729
"1022",0.928286852589641
"1023",0.270916334661355
"1024",0.752988047808765
"1025",0.430278884462151
"1026",0.864541832669323
"1027",0.49003984063745
"1028",0.0199203187250996
"1029",0.653386454183267
"1030",0.243027888446215
"1031",0.721115537848606
"1032",0.458167330677291
"1033",0.581673306772908
"1034",0.772908366533865
"1035",0.741035856573705
"1036",0.414342629482072
"1037",0.824701195219124
"1038",0.669322709163347
"1039",0.254980079681275
"1040",0.215139442231076
"1041",0.804780876494024
"1042",0.852589641434263
"1043",0.98804780876494
"1044",0.434262948207171
"1045",0.362549800796813
"1046",0.828685258964143
"1047",0.306772908366534
"1048",0.203187250996016
"1049",0.171314741035857
"1050",0.370517928286853
"1051",0.557768924302789
"1052",0.581673306772908
"1053",0.294820717131474
"1054",0.772908366533865
"1055",0.772908366533865
"1056",0.772908366533865
"1057",0.187250996015936
"1058",0.573705179282869
"1059",0.541832669322709
"1060",0.904382470119522
"1061",0.0637450199203187
"1062",0.115537848605578
"1063",0.916334661354582
"1064",0.151394422310757
"1065",0.924302788844621
"1066",0.318725099601594
"1067",0.0756972111553785
"1068",0.115537848605578
"1069",0.390438247011952
"1070",0.645418326693227
"1071",0.0239043824701195
"1072",0.223107569721116
"1073",0.617529880478088
"1074",0.685258964143426
"1075",0.796812749003984
"1076",0.557768924302789
"1077",0.717131474103586
"1078",0.98406374501992
"1079",0.569721115537849
"1080",0.713147410358566
"1081",0.944223107569721
"1082",0.800796812749004
"1083",0.904382470119522
"1084",0.621513944223108
"1085",1
"1086",0.828685258964143
"1087",0.772908366533865
"1088",0.386454183266932
"1089",0.402390438247012
"1090",0.852589641434263
"1091",0.50996015936255
"1092",0.51394422310757
"1093",0.796812749003984
"1094",0.896414342629482
"1095",0.557768924302789
"1096",0.920318725099602
"1097",0.438247011952191
"1098",0.250996015936255
"1099",0.422310756972112
"1100",0.49800796812749
"1101",0.406374501992032
"1102",0.904382470119522
"1103",0.350597609561753
"1104",0.266932270916335
"1105",0.0836653386454183
"1106",0.382470119521912
"1107",0.278884462151394
"1108",0.741035856573705
"1109",0.350597609561753
"1110",0.749003984063745
"1111",0.266932270916335
"1112",0.733067729083665
"1113",0.788844621513944
"1114",0.784860557768924
"1115",0.816733067729084
"1116",0.354581673306773
"1117",0.434262948207171
"1118",0.832669322709163
"1119",0.792828685258964
"1120",0.051792828685259
"1121",0.617529880478088
"1122",0.115537848605578
"1123",0.0239043824701195
"1124",0.51792828685259
"1125",0.924302788844621
"1126",0.0756972111553785
"1127",0.187250996015936
"1128",0.97609561752988
"1129",0.50996015936255
"1130",0.840637450199203
"1131",0.709163346613546
"1132",0.920318725099602
"1133",0.98804780876494
"1134",0.278884462151394
"1135",0.713147410358566
"1136",0.350597609561753
"1137",0.661354581673307
"1138",0.904382470119522
"1139",0.553784860557769
"1140",0.155378486055777
"1141",0.561752988047809
"1142",0.410358565737052
"1143",0.0358565737051793
"1144",0.51394422310757
"1145",0.960159362549801
"1146",0.800796812749004
"1147",0.944223107569721
"1148",0.948207171314741
"1149",0.223107569721116
"1150",0.752988047808765
"1151",0.402390438247012
"1152",0.099601593625498
"1153",0.0836653386454183
"1154",0.908366533864542
"1155",0.227091633466135
"1156",0.294820717131474
"1157",0.099601593625498
"1158",0.374501992031873
"1159",0.191235059760956
"1160",0.143426294820717
"1161",0.98804780876494
"1162",0.0637450199203187
"1163",0.0916334661354582
"1164",0.51792828685259
"1165",0.848605577689243
"1166",0.836653386454183
"1167",0.370517928286853
"1168",0.872509960159363
"1169",0.764940239043825
"1170",0.525896414342629
"1171",0.98406374501992
"1172",0.474103585657371
"1173",0.143426294820717
"1174",0.828685258964143
"1175",0.239043824701195
"1176",0.713147410358566
"1177",0.529880478087649
"1178",0.247011952191235
"1179",0.282868525896414
"1180",0.254980079681275
"1181",0.306772908366534
"1182",0.254980079681275
"1183",0.98406374501992
"1184",0.334661354581673
"1185",0.681274900398406
"1186",0.0358565737051793
"1187",0.175298804780877
"1188",0.952191235059761
"1189",0.199203187250996
"1190",0.49402390438247
"1191",0.792828685258964
"1192",0.569721115537849
"1193",0.808764940239044
"1194",0.952191235059761
"1195",0.557768924302789
"1196",0.422310756972112
"1197",0.302788844621514
"1198",0.876494023904382
"1199",0.0916334661354582
"1200",0.430278884462151
"1201",0.900398406374502
"1202",0.98406374501992
"1203",0.940239043824701
"1204",0.163346613545817
"1205",0.243027888446215
"1206",0.657370517928287
"1207",0.0876494023904383
"1208",0.0438247011952191
"1209",0.565737051792829
"1210",0.772908366533865
"1211",0.597609561752988
"1212",0.733067729083665
"1213",0.737051792828685
"1214",0.956175298804781
"1215",0.183266932270916
"1216",0.960159362549801
"1217",0.167330677290837
"1218",0.103585657370518
"1219",0.167330677290837
"1220",0.159362549800797
"1221",0.330677290836653
"1222",0.191235059760956
"1223",0.239043824701195
"1224",0.0398406374501992
"1225",0.370517928286853
"1226",0.713147410358566
"1227",0.52191235059761
"1228",0.50996015936255
"1229",0.717131474103586
"1230",0.549800796812749
"1231",0.99601593625498
"1232",0.908366533864542
"1233",0.900398406374502
"1234",0.916334661354582
"1235",0.438247011952191
"1236",0.832669322709163
"1237",0.545816733067729
"1238",0.378486055776892
"1239",0.378486055776892
"1240",0.135458167330677
"1241",0.745019920318725
"1242",0.266932270916335
